"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut_prefilter" "num_neut_postfilter" "num_neut_neutralgenome" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "nSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "num_causal_sig_temp_corr" "num_causal_sig_sal_corr" "num_notCausal_sig_temp_corr" "num_notCausal_sig_sal_corr" "num_neut_sig_temp_corr" "num_neut_sig_sal_corr" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_num_neut_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_propvar_corr" "RDA2_propvar_corr" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_Va_temp_prop" "RDA_Va_temp_prop_corr" "RDA_Va_sal_prop" "RDA_Va_sal_prop_corr" "RDA_TPR" "RDA_TPR_corr" "RDA_FDR_allSNPs" "RDA_FDR_allSNPs_corr" "num_RDA_sig_causal" "num_RDA_sig_neutral" "num_RDA_sig_causal_corr" "num_RDA_sig_neutral_corr" "RDA_FDR_neutSNPs" "RDA_FDR_neutSNPs_corr" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "RDA_AUCPR_neutSNPs_corr" "RDA_FPR_neutSNPs" "RDA_FPR_neutSNPs_corr" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa" "RDA_RDAmutpred_cor_tempEffect_structcorr" "RDA_RDAmutpred_cor_salEffect_structcorr" "RDA_absRDAmutpred_cor_tempVa_structcorr" "RDA_absRDAmutpred_cor_salVa_structcorr" "RDA_cor_RDA20000temppredict_tempPhen" "RDA_cor_RDA20000salpredict_salPhen" "RDA_cor_RDA20000temppredict_tempPhen_structcorr" "RDA_cor_RDA20000salpredict_salPhen_structcorr" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal" "gwas_TPR_sal" "gwas_TPR_temp" "gwas_FDR_sal_neutbase" "gwas_FDR_temp_neutbase" "clinalparadigm_sal_proptop5GWASclines" "clinalparadigm_temp_proptop5GWASclines" "clinalparadigm_sal_propsigGWASclines" "clinalparadigm_temp_propsigGWASclines"
"1232177" 1000 10 0.119995048039592 0.0442762053475736 0.324124 9 1.58916822934876e-06 0 0.937555125815398 0.851964017920261 0.806876000629484 0.707545749741115 20 16 31447 31761 31761 15675 5 11 0 0.0848147163436985 0.0675238183593184 0.130813575497741 0.0678914152023714 0.127832106204564 31463 0.727227274342078 0.087198665842987 0.311179653715925 0.0542929399434491 0.999254592038816 0.322854388186751 0.6 0.0909090909090909 0.99976361200851 0.999536034642747 0.952380952380952 0 3 1 12688 20 6463 0 0.0741612071726901 0.109482545401535 0.0920629864439108 0.0948150433214662 12691 21 0.412312599681021 0 0.975300241255494 0.960440762490564 0.4 0.818181818181818 0.833333333333333 0.95360824742268 0 0 0.000132348402348687 0.00027833194169008 0.22319375767956 0.920442475589114 12 194 2 0 9 0 0 0 0.956 0.044 0.695 0.305 0.999952989199388 -0.00969635968861806 0.00969635968861833 0.999952989199388 0.975300241255494 0 0.475902248153062 0.475902248153062 0.25 0.125 0.997084548104956 0.998479087452471 4 501 2 440 0.992079207920792 0.995475113122172 0.0829548408600262 0.252701093449082 0.12795366679554 0.0319617224880383 0.0280701754385965 0.486879124682176 0.313339780720256 0.00460757268682002 0.0160826569022909 0.289317878260669 0.432747906709881 0.0033680381168735 0.174920768981716 0.820839096683584 0.709168610856512 0.0124169083056996 0.717808754414532 -0.988455467769766 0.00889550192119605 -0.000817261962381734 -0.0149773316260306 0.00428774701423621 -0.00948128796078578 -0.412854639315127 0.0156816078717923 -0.00491112096495769 -0.999814400766075 -0.999076225640965 -0.00140904224907129 1 0.6 0.985468956406869 0.990683229813665 0.0133418043202033 0.393900889453621 0.00905172413793104 0.399793388429752
"1232178" 1000 10 0.141542150776836 0.0929286825851981 0.295819 9 3.76761359354985e-06 0 0.926083595043424 0.840505862056009 0.77910030029733 0.634310622191961 17 12 13259 13406 13406 6647 2 10 0 0.330315361902075 0.0737352580587468 0.109737932684441 0.0749282273327835 0.11450700045402 13271 0.827323269412684 0.115928445058186 0.494462752533311 0.0514795990346652 1 0.178165795432191 1 0.1 0.999775381850854 0.999560729189545 0.9 0 2 1 8902 9 4551 0 0.00154034511572654 0.00253510667548573 0.0410327390306351 0.203806617385123 8904 10 0.684669775838724 0 0 0.889739041218179 0 0.8 1 0.916666666666667 NA 0 9.10724967999599e-05 0.000184086577494913 0.164200084325243 0.877074150801444 1 96 0 0 8 0 0 0 0.987 0.013 0.752 0.248 0.999985130978331 0.00545323961074394 -0.00545323961074389 0.999985130978328 0 0 0.234761512646534 0.256160239009197 0.166666666666667 0.25 0.977272727272727 0.99390243902439 2 11 3 174 0.846153846153846 0.983050847457627 0.092871341869799 0.188767025983163 0.114948376770116 0.00165488190160975 0.0261772228072815 0.564076074817766 0.0763381020690574 0.0167865969704805 0.00246103147377849 0.10003581193507 0.498094584275654 -0.00828266304916318 0.0796906327844552 0.798057287621545 0.598688962518247 0.0245778055399179 0.585522560457268 -0.938473204103467 -0.00504947008061678 -0.291923435367756 -0.0620121749256152 -0.837022690034684 -0.00455969033787521 0.415863851782485 0.0432585189884027 0.971078358666888 0.999930877941373 -0.235118614808652 0.00075592069218793 1 1 0.99546279491833 0.998921251348436 0.0150829562594268 0.521084337349398 0.00212089077412513 0.643825301204819
"1232179" 1000 10 0.0866030049819834 0.051572829770609 0.385419 3 2.0493483072383e-06 0 0.817104620076007 0.751253314902098 0.845683395995616 0.851741184159609 10 5 24393 25031 25031 12181 3 2 0 0.121234252653006 0.0348282590359717 0.078957279027296 0.0353675449883061 0.116742935491689 24398 0.838339446748874 0.810791769666895 0.191755708785558 0.196525170389803 1 1 1 1 0.999261083743842 0.998448008277289 0.999555851654453 0.999103541012999 3 2 4057 4501 1930 2229 0.688870450708118 0.728270768769686 0.241185784922685 0.318711082748713 4060 4503 0.158443477546999 0.182989902306871 0.941651626167284 1 0.666666666666667 1 0.5 0.92 0 0.333333333333333 0.000107378838757555 0.000217542921816416 0.797267445945918 1 4 25 2 0 2 1 0 8.20950660865282e-05 0.524 0.476 0.533 0.467 0.206526811390138 0.97844094158872 0.978440941588721 -0.206526811390139 1 0 1 0 1 0 0.990859232175503 1 5 225 0 190 0.978260869565217 1 0.658958352635076 0.807724141312833 0.00125866282359507 0.0184713898694688 0.0155980625564404 0.948683298050514 0.836660026534076 0.0156340533213308 0.0127999217551134 0.704209289265835 0.921699279552749 0.0125578866612333 0.0189279162094375 0.734103542388409 0.813940519897283 0.129213765066914 0.213941902791248 -0.212170310556461 -0.947000122633405 -0.946242245110783 0.217041820195013 0.0240600084259947 0.0272100233406407 -0.00937256059088931 -0.00750118637380252 -0.980444322495579 -0.250960258498998 0.192072945867063 -0.967333597614528 1 1 0.998355263157895 0.993697478991597 0.279508196721311 0.271311475409836 0.220298710115411 0.261504747991234
"1232180" 1000 10 0.0515750302277252 0.024394072400178 0.408968 2 1.98933715286067e-06 0 0.788505391042875 0.760439320120459 0.948762319180142 0.853843115390247 13 7 25127 26410 26410 12656 3 4 0 0.119234176755816 0.11067678777813 0.0911259331093222 0.104358685359588 0.0861043080413032 25134 0.828936407563265 0.637099865202918 0.245265458414583 0.175392916682894 0.999992091123156 1 0.666666666666667 1 0.999693486590038 0.999387442572741 0.998831775700935 0.997349237905898 2 4 6523 3420 3263 1505 0.300501768544443 0.66674431943936 0.0417760750597275 0.357568547266985 6525 3424 0.257822376738306 0.11891592920354 0.999992091123156 0.981511924438392 0.666666666666667 0.75 0.75 0.928571428571429 0 0.25 7.90749521180079e-05 0.000159769856593883 0.14414579976273 0.769653227516399 8 42 2 0 3 1 0 7.90139064475348e-05 0.562 0.438 0.711 0.289 0.999667984552008 -0.0257666579463134 0.0257666579463134 0.999667984552009 0.999992091123156 0.629698301264623 0.661179688658194 0.981511924438392 0.571428571428571 0.571428571428571 0.997444089456869 0.995926680244399 4 652 4 430 0.99390243902439 0.990783410138249 0.0734260074498943 0.461846463109526 0.290883470776362 0.0515170670037927 0.0339759797724399 0.619779786800912 0.822951199797823 0.00566077365777839 0.0168752370488778 0.638216542427644 0.906513266045555 0.0488602815380195 0.0532774272859663 0.731088027047523 0.72406599262818 0.19367486588006 0.436014231879775 -0.919783281126256 0.183291523032707 0.246990587286848 0.792200924839567 -0.0383707408170551 -0.045919936622186 0.113823858821996 0.526827622918392 0.300731755802134 -0.986331665660586 0.951163331014199 0.15692779115698 1 0.666666666666667 0.99937984496124 0.998025666337611 0.366746221161496 0.370723945902943 0.165648441729178 0.330818109610802
"1232181" 1000 10 0.0498647399854726 0.0248276767464851 0.39723 1 1.57500157500158e-06 0 0.87325154730331 0.808151637785422 0.948096135405918 0.852511064540372 14 7 31739 32083 32083 15921 3 4 0 0.0816918099191934 0.0735868439755694 0.053400264725658 0.0733233218033131 0.0536893863348989 31746 0.78658092856551 0.827096771475368 0.226311056062887 0.156743785694169 1 1 1 1 0.999593275488069 0.999220374220374 0.998529411764706 0.995872033023736 3 4 7373 2716 3845 965 0.666815488594202 0.666954267617545 0.663204383964713 1 7376 2720 0.241504930594812 0.0606117706174235 0.87261309841615 1 0.666666666666667 1 0.833333333333333 0.958333333333333 0 0 4.88559338602812e-05 9.75035065036711e-05 0.523151739090513 1 12 96 2 0 4 0 0 0 0.627 0.373 0.636 0.364 0.99731423262737 0.0732415278300342 -0.073241527830034 0.99731423262737 0.87261309841615 0.87261309841615 1 0 0.857142857142857 0.285714285714286 0.996402877697842 0.998199819981998 6 612 2 538 0.990291262135922 0.996296296296296 0.354353463977685 0.857210342921125 0.00843498404143078 0.038439796495195 0.033791847245776 0.732467020764714 0.925820099772551 0.00779795477787706 0.0158649199617087 0.323740625721719 0.457133525959288 0.00083023825714395 0.0103562697781269 0.778300907472893 0.831890932886511 0.0746366923019855 0.0597765814840198 -0.966837189719951 -0.0556952837803908 -0.0509057047646475 0.973075486867345 0.047964903334763 -0.0278465091633554 NA NA -0.102726524979853 0.999196343522612 0.993605161395509 0.0287684656351602 1 1 0.997012696041822 0.976744186046512 0.162468513853904 0.26448362720403 0.1268446943078 0.30561797752809
"1232182" 1000 10 0.0670685741346907 0.0386068040526896 0.408036 2 1.60379779317424e-06 0 0.846502015312542 0.748462122736622 0.937752108102901 0.834520624175315 14 6 31170 31532 31532 15717 3 3 0 0.0555857768472752 0.109040038453843 0.0950582022629959 0.104303529957493 0.0937397155966381 31176 0.756777161989488 0.800006349181154 0.166744434611364 0.17082024693123 0.999445752330391 0.979951991673415 0.666666666666667 0.666666666666667 0.999341021416804 0.998717948717949 0.999441340782123 0.998742928975487 2 2 3033 3578 1558 1589 0.399638344396755 0.666734646525792 0.66676419491024 0.666869941836569 3035 3580 0.0991283323789527 0.101100718966724 0.999445752330391 0.979951991673415 0.666666666666667 0.666666666666667 0.909090909090909 0.970149253731343 0 0 6.92785350526748e-05 0.000140903513534851 0.666755702441021 0.666856123759468 22 67 2 0 2 0 0 0 0.545 0.455 0.615 0.385 -0.145631253226322 0.989338939941074 0.989338939941076 0.145631253226323 0.999445752330391 0.6074243141026 0.979951991673415 0 0.666666666666667 0.166666666666667 0.997171145685997 0.999152542372881 4 562 1 587 0.992932862190813 0.998299319727891 0.509456537581939 0.666924229074274 0.0013512810267855 0.0357574600750779 0.0373480944200547 0.74535599249993 0.447213595499958 0.00582098667864549 0.0126221752071397 0.751698936262563 0.679446749315556 0.0122171032847009 0.0133627826107546 0.731627198623861 0.802853875349453 0.00648477209701854 0.021846636593393 0.193589773659404 -0.961072331691042 -0.958588216465783 -0.19274784583993 -0.0246048914982659 -0.0295911267572016 0.0494971195757855 0.0399327471375488 -0.983717148580472 0.227082975783643 -0.172711703585249 -0.97252888973539 0.666666666666667 0.666666666666667 0.980582524271845 0.935483870967742 0.201411161000641 0.129570237331623 0.345415778251599 0.287878787878788
"1232183" 1000 10 0.103128143820156 0.0673139572439757 0.37039 3 4.09433344251556e-06 0 0.900495134998891 0.745914637155529 0.895726888655093 0.838568393835286 10 7 12205 12369 12369 6081 4 3 0 0.136328324466235 0.0902942981446661 0.103862875792607 0.0858423181543022 0.0985262427151668 12212 0.708917366849844 0.731494925409978 0.215363780241616 0.226510237094544 1 1 1 1 0.998538011695906 0.997069597069597 0.999013806706114 0.998001332445037 4 3 2732 3039 1361 1498 0.342496400271175 0.388282632875424 0.353192384286237 0.410345582656626 2736 3042 0.223811873047196 0.246341062325275 0.743250162732011 0.990678084800526 0.25 0.666666666666667 0.5 0.777777777777778 0 0 0.000328001414027002 0.000674529261927903 0.666818277378657 0.6669687595699 2 9 1 0 2 0 0 0 0.579 0.421 0.737 0.263 0.523949044238201 -0.851749610532271 -0.851749610532271 -0.523949044238201 0.864682224568453 0 0.990678084800526 0.693602095669884 0.714285714285714 0.142857142857143 0.985590778097983 0.994011976047904 5 136 1 60 0.964539007092199 0.983606557377049 0.299456391201861 0.335332752046352 0.145218259918182 0.022364742641013 0.00986679822397632 0.617213399848368 0.732467020764714 0.0250861061157954 0.0147790696130341 0.330704303320661 0.972073957783365 -0.00224932702382464 0.0596616558344069 0.730620065840037 0.776417073146098 0.0703169368003751 0.130170974746741 0.466682590035612 -0.767224317690063 -0.821924649648807 -0.495992106684706 -0.162832953876398 -0.23195036448846 0.0135842184672288 0.273869621975229 -0.943016392908696 0.74556280770388 -0.329103623896778 -0.664380690522458 0.666666666666667 1 0.999037536092397 0.992292870905588 0.286415711947627 0.30114566284779 0.235827137546468 0.245283018867925
"1232184" 1000 10 0.108108456394467 0.0599579611390787 0.374031 3 2.02724618877717e-06 0 0.778876563457282 0.739228455852777 0.875755895673065 0.820398334350732 11 7 24657 25369 25369 12540 2 5 0 0.138210483677766 0.0830815315409284 0.0565809988796308 0.0947117722816373 0.0730549958480917 24664 0.815634175853032 0.60986968439252 0.190691257453428 0.119590595195785 1 0.887572647691667 1 0.8 0.999517024873219 0.99899142713061 0.995731056563501 0.988950276243094 2 4 4139 933 1981 358 0.233761564351014 1 0.407830110746399 0.54821595929334 4141 937 0.157974481658692 0.028548644338118 1 0.623622201648755 1 0.6 0.6 0.9765625 0 0.25 4.55156911680632e-05 8.99105269436262e-05 0.282552776937209 0.746419253426322 5 128 2 0 3 1 0 7.97448165869218e-05 0.738 0.262 0.62 0.38 0.999496569787574 0.0317270701905472 -0.0317270701905473 0.999496569787573 1 0 0.623622201648755 0.623622201648755 0.714285714285714 0.428571428571429 0.994731296101159 0.996445497630332 5 291 3 274 0.983108108108108 0.989169675090253 0.211233439409109 0.714744514289541 0.430210019977911 0.0232057416267943 0.0218500797448166 0.723746864455746 0.58554004376912 0.0127323078612555 0.0174527422840574 0.369350695712958 0.516534118805681 0.0170077763539223 0.0977368769552982 0.701368834888944 0.751405271819451 0.186999332915596 0.745483738944599 0.12897505539871 0.0503689533436091 -0.951104888446468 -0.037311598679067 -0.0461738015170954 -0.0383488433736418 0.0670379319292215 -0.0238725396285912 -0.995905125198507 -0.997929163929855 -0.0853088144518952 0.0547635095380733 1 1 0.999210858585859 0.99890170236134 0.474878444084279 0.290113452188006 0.0730376490763115 0.219682386910491
"1232185" 1000 10 0.0917249588408113 0.0465904602059911 0.397139 2 1.9703656998739e-06 0 0.793006220160534 0.702681285342869 0.924646030504459 0.846192922696837 10 6 25370 26595 26595 12787 2 4 0 0.123568471408 0.0436504982229938 0.0937168848739849 0.0467521743984109 0.0950580281372115 25376 0.688456648148856 0.452499848459358 0.224351502018892 0.107491417899453 1 1 1 1 0.999633498259117 0.999281092739037 0.991304347826087 0.972413793103448 2 4 5455 456 2780 141 0.500724248981273 0.501340349827346 0.257411350108362 0.280078325103928 5457 460 0.217408305310081 0.0110268241182451 0.74308876991386 1 0.5 1 0.666666666666667 0.972027972027972 0 0.692307692307692 0.00294880337959103 0.500060534859632 0.324603703421516 1 3 143 1 0 4 9 0 0.000703839837334793 0.712 0.288 0.75 0.25 0.999579851192028 -0.0289848424339741 0.028984842433974 0.999579851192029 1 1 0.947487997234666 0.947487997234666 0.833333333333333 0.833333333333333 0.996759559300065 0.996798975672215 5 647 5 670 0.992331288343558 0.992592592592593 0.20761152739963 0.834004630686941 0.678114625266489 0.0505982638617346 0.0523969656682568 0.774596669241483 0.966091783079296 0.012519833439867 0.0172746724462342 0.0706195222844104 0.970571298025962 0.0313843586197538 0.103340715596583 0.691159464105074 0.73581679785345 0.210740491966448 0.737416946357168 -0.236191883610253 -0.0188611757831527 0.930144818355148 -0.0445524590561532 -0.050203271915842 -0.0201541373752751 -0.126339060288439 0.0449609516709546 0.978747168269683 0.997571061796293 0.195762933321769 0.0378730152274255 1 1 0.999334442595674 0.999351281219591 0.312056737588652 0.177304964539007 0.0365659777424483 0.180422866092404
"1232186" 1000 10 0.0969535922795141 0.0447204199550836 0.422497 2 1.58237863155896e-06 0 0.860144208041684 0.782843483619859 0.916441666006739 0.831026494923653 14 8 31590 31955 31955 15788 3 5 0 0.0909283756555387 0.1099920800669 0.134087270436302 0.1079539862354 0.133997742274379 31598 0.734502055067827 0.368381460414272 0.221305691359491 0.0940200989444537 0.993892864131837 0.641566904121455 0.666666666666667 0.4 0.999715383520706 0.999451754385965 0.99250936329588 0.961538461538462 2 2 7025 265 3646 50 0.348278278977293 0.36037095811002 0.206162015775487 0.2800068935434 7027 267 0.230934887256144 0.00316696224980998 0.358110389924229 0.89952773764088 0.333333333333333 0.8 0.8 0.972027972027972 0 0 6.41044119635836e-05 0.000131089672399831 0.438545081827286 0.894639484342174 5 143 1 0 4 0 0 0 0.814 0.186 0.785 0.215 0.999952202566656 -0.00977714590738208 0.00977714590738182 0.999952202566654 0.993892864131837 0.635782474207608 0.899527737640881 0.899527737640881 0.75 0.625 0.996470588235294 0.996626180836707 6 684 5 569 0.991304347826087 0.991289198606272 0.168713980795204 0.633192138553589 0.446205200744869 0.0433240435774006 0.0360400304028376 0.712696645099798 0.869318287921223 0.00784771814167752 0.017483615910159 0.325617418373777 0.88696537635387 0.0204012476711141 0.100500468418837 0.755272076402127 0.806355026060541 0.00530405018541425 0.803695294714322 -0.969544712830697 0.00528343698648442 0.00159680729688071 -0.0374048727042593 0.00352838468629597 0.00853923446581319 -0.0290033064748385 -0.0287060978563887 -0.00553540739171864 0.9995990451245 -0.998972177914794 0.00403846479131911 1 1 0.999130132219903 0.952380952380952 0.166455696202532 0.254430379746835 0.0218065991506044 0.392441860465116
"1232187" 1000 10 0.0849238018946575 0.0348846166984572 0.420436 4 1.62591050988554e-06 0 0.876383570480642 0.77588574491493 0.920226590568397 0.821994427702536 15 8 30744 31067 31067 15584 2 6 0 0.0657575182019858 0.120722793226594 0.0684281679210219 0.119628305569697 0.0684025372718118 30752 0.808675918286594 0.620962304745194 0.164400384504421 0.106542308731899 1 0.832270048315767 1 0.666666666666667 0.999260901699926 0.998410174880763 0.992217898832685 0.954022988505747 2 4 2704 510 1256 83 1 1 0.31155952944533 0.675173531319719 2706 514 0.0805954825462012 0.00532597535934292 1 1 1 1 0.846153846153846 0.970149253731343 0 0.142857142857143 3.42366324046495e-05 6.78535805054281e-05 0.582092784236909 1 13 201 2 0 6 1 0 6.41683778234086e-05 0.649 0.351 0.856 0.144 0.999836089812028 0.0181050686106858 -0.0181050686106858 0.999836089812028 1 1 1 1 1 1 0.994871794871795 0.99470549305096 8 417 8 517 0.981176470588235 0.984761904761905 0.340519542750168 1 0.759028437518665 0.0267582135523614 0.0331750513347023 0.681385143869247 0.691023319080643 0.0114045060306323 0.0197377658316489 0.24388723654274 0.970898745267888 0.0225278338841937 0.141903538682007 0.753432413191854 0.800561638091576 0.07103898488334 0.810493431505746 0.0523109422970304 -0.0283448152875615 0.975981662894941 0.0115501666561705 -0.0185581999662931 -0.0219214042848416 0.0174240128189074 0.0104526689376449 -0.998570995421077 0.999152582605487 0.0344709044211491 0.0045440883712429 1 1 0.998924538447751 0.935483870967742 0.313394018205462 0.156046814044213 0.0409137944758418 0.471910112359551
"1232188" 1000 10 0.117952683385516 0.0618874413712505 0.420389 2 1.64203612479475e-05 0 0.861377581307356 0.74648466098393 0.889252256524976 0.84471065346277 10 7 3038 3127 3127 1512 3 4 0 0.250590102270835 0.146691744400309 0.123459458156668 0.14742396878812 0.131805148836154 3045 0.794017582132803 0.470018276977103 0.275362180541963 0.140415860657016 0.973951843860024 0.996015173905481 0.666666666666667 0.75 0.997979797979798 0.99618320610687 0.979166666666667 0.952380952380952 2 3 988 141 522 60 0.444338882564355 0.668208354323024 0.282183260165127 0.323685525957418 990 144 0.345238095238095 0.0396825396825397 0.973951843860024 0.99601517390548 0.666666666666667 0.75 0.6 0.7 0 0 0.000760521759412214 0.00153465814898607 0.469780036455203 0.750721040693473 5 10 2 0 3 0 0 0 0.789 0.211 0.589 0.411 0.997126439322662 0.0757552902688266 -0.0757552902688267 0.99712643932266 0.973951843860024 0 0.996015173905481 0.996015173905481 0.714285714285714 0.428571428571429 0.985207100591716 0.986111111111111 5 163 3 92 0.970238095238095 0.968421052631579 0.265313712093025 0.625240647130532 0.348056590070852 0.107804232804233 0.0608465608465608 0.394405318873308 0.720082299823096 0.0354859055775419 0.0339049074135624 0.522723346585326 0.969437335407812 0.048205013558277 0.272157432289367 0.728872819194011 0.588669859766816 0.201327034248818 0.761523291081447 0.180282043809877 0.219764293927601 -0.920049639017324 -0.0232014153501965 -0.110174577325268 -0.148625152420667 -0.151095914069894 0.0539803686922237 -0.98536760177232 -0.918441556802538 -0.100163615219886 0.357659714199039 1 1 0.996011964107677 0.994880546075085 0.496732026143791 0.496732026143791 0.071076011846002 0.359265734265734
"1232189" 1000 10 0.136352293656311 0.0648611824828224 0.467847 2 1.99044585987261e-06 0 0.902863766203137 0.824701962283659 0.708187818301959 0.662444134204027 16 14 25106 25844 25844 12654 14 14 0 0.192482507293217 0.101574573833107 0.0835676634029183 0.157977552023146 0.0971669020881905 25120 0.290786200312621 0.0974430122771015 0.357274949640178 0.0580095988298963 0.846357577160013 0.102366381562669 0.428571428571429 0.142857142857143 0.999515855725006 0.999058675870725 0.944444444444444 0.777777777777778 6 2 12387 34 6368 7 0.000446059575334048 0.000871080808294844 0.146906940636301 0.157404632557551 12393 36 0.503240082187451 0.000553184763711079 0 0.530006280342531 0 0.428571428571429 1 0.938775510204082 1 0.5 0.252765853949122 0.427023551575224 0.252765853949122 0.427023551575224 32 98 0 8 6 6 0.000632211158526948 0.000474158368895211 0.971 0.029 0.552 0.448 0.999889285342461 0.0148800892920572 -0.0148800892920573 0.999889285342464 0.350131681200492 0.480542590722231 0.530006280342531 0.531239116505745 0.428571428571429 0.5 0.988700564971751 0.992391304347826 6 124 7 268 0.953846153846154 0.974545454545454 0.223321849548147 0.312829380820192 0.305491218157887 0.00979927295716769 0.0211790738106528 0.340659340659341 0.296703296703297 0.00497283591995637 0.01038994455596 0.125935193253458 0.768416446594346 0.0185252327410459 0.0838843560933891 0.789389463971328 0.630762529730201 -0.0706437450542526 0.649136383598683 -0.994033776456625 -0.012841380513191 -0.0168166313813141 0.002629177443813 0.057541388829704 -0.0143193405512796 -0.133725571289361 0.00044033744518501 -0.073848664569116 0.999735483420712 0.993784494016765 -0.00446624021005847 0.928571428571429 0.714285714285714 0.995879556259905 0.918032786885246 0.0286624203821656 0.571656050955414 0.00504767246214246 0.620300751879699
"1232190" 1000 10 0.131743519060364 0.0726564190615916 0.491006 2 1.78609702079017e-06 0 0.941951055724423 0.866273593566994 0.812301161260517 0.642843308915733 11 9 27985 29568 29568 14041 9 9 0 0.164640557935311 0.0540355951514713 0.112143239262714 0.0943333969956828 0.116941415591268 27994 0.413672686360983 0.0866857968495237 0.411915105704817 0.0489490694090439 0.840114316928013 0.595170449034457 0.555555555555556 0.111111111111111 0.999680081899034 0.999372017081135 0.966666666666667 0.75 5 1 15624 29 7957 3 0.000336546118627545 0.000657924531555651 0.111497036267857 0.111929190014216 15629 30 0.566697528666049 0.0002136599957268 0.359355180599067 0.828771100212923 0.222222222222222 0.444444444444444 0.846153846153846 0.984 0 0.891891891891892 0.123212442699691 0.296716637653139 0.123212442699691 0.296716637653139 13 250 2 0 4 33 0 0.0023502599529948 0.974 0.026 0.723 0.277 0.999992545408065 0.00386123403865919 -0.00386123403865919 0.999992545408063 0.969834204044325 0.70244909047264 0.876314602298548 0.787938041773571 0.666666666666667 0.666666666666667 0.998097050428164 0.997521685254027 6 1432 6 903 0.995827538247566 0.993399339933993 0.11710406376492 0.235812730650916 0.336904591552874 0.101987037960259 0.0643116587137668 0.722222222222222 0.444444444444445 0.00814224370503027 0.021394137481736 0.330353840098986 0.847146177463468 0.00900640971182262 0.165890258226834 0.826529908811965 0.632998024909597 0.0246013387184037 0.637843220526879 -0.976816886091333 -0.00143918509756488 0.158331793335607 0.0156524520294513 -0.553082902258513 -0.00314999486475957 0.275304534780966 -0.0156201188020743 0.679961004859133 0.995801526398098 0.728599965109459 0.0902218604810484 0.888888888888889 0.555555555555556 0.993220338983051 0.997577519379845 0.0214285714285714 0.42 0.00952683391552874 0.467320261437909
