"seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal_prefilter" "num_causal_postfilter" "num_non_causal" "num_neut_prefilter" "num_neut_postfilter" "num_neut_neutralgenome" "num_causal_temp" "num_causal_sal" "num_multiallelic" "meanFst" "va_temp_total" "va_sal_total" "Va_temp_sample" "Va_sal_sample" "nSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "num_causal_sig_temp_corr" "num_causal_sig_sal_corr" "num_notCausal_sig_temp_corr" "num_notCausal_sig_sal_corr" "num_neut_sig_temp_corr" "num_neut_sig_sal_corr" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "cor_af_temp_noutliers" "cor_af_sal_noutliers" "cor_FPR_temp_neutSNPs" "cor_FPR_sal_neutSNPs" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "LEA3.2_lfmm2_mlog10P_tempenv_noutliers" "LEA3.2_lfmm2_mlog10P_salenv_noutliers" "LEA3.2_lfmm2_num_causal_sig_temp" "LEA3.2_lfmm2_num_neut_sig_temp" "LEA3.2_lfmm2_num_causal_sig_sal" "LEA3.2_lfmm2_num_neut_sig_sal" "LEA3.2_lfmm2_FPR_neutSNPs_temp" "LEA3.2_lfmm2_FPR_neutSNPs_sal" "RDA1_propvar" "RDA2_propvar" "RDA1_propvar_corr" "RDA2_propvar_corr" "RDA1_temp_cor" "RDA1_sal_cor" "RDA2_temp_cor" "RDA2_sal_cor" "RDA_Va_temp_prop" "RDA_Va_temp_prop_corr" "RDA_Va_sal_prop" "RDA_Va_sal_prop_corr" "RDA_TPR" "RDA_TPR_corr" "RDA_FDR_allSNPs" "RDA_FDR_allSNPs_corr" "num_RDA_sig_causal" "num_RDA_sig_neutral" "num_RDA_sig_causal_corr" "num_RDA_sig_neutral_corr" "RDA_FDR_neutSNPs" "RDA_FDR_neutSNPs_corr" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "RDA_AUCPR_neutSNPs_corr" "RDA_FPR_neutSNPs" "RDA_FPR_neutSNPs_corr" "RDA_RDAmutpred_cor_tempEffect" "RDA_RDAmutpred_cor_salEffect" "RDA_absRDAmutpred_cor_tempVa" "RDA_absRDAmutpred_cor_salVa" "RDA_RDAmutpred_cor_tempEffect_structcorr" "RDA_RDAmutpred_cor_salEffect_structcorr" "RDA_absRDAmutpred_cor_tempVa_structcorr" "RDA_absRDAmutpred_cor_salVa_structcorr" "RDA_cor_RDA20000temppredict_tempPhen" "RDA_cor_RDA20000salpredict_salPhen" "RDA_cor_RDA20000temppredict_tempPhen_structcorr" "RDA_cor_RDA20000salpredict_salPhen_structcorr" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal"
"1231918" 1000 10 0.102880684746448 0.0417886253453997 0.395181 4 4.16319733555371e-06 1 0.807510645994429 0.628288565828431 0.889358243120595 0.782390105642931 540 33 11977 12176 12176 6071 33 33 0 0.189272451439413 0.0733970914921877 0.0599061002470276 0.0780528883474886 0.0611046915228219 12010 0.292696578607801 0.281769709330527 0.190610758908228 0.142332539339308 0.48564830769035 0.542946685102535 0.333333333333333 0.303030303030303 0.994951812758146 0.989553656220323 0.987325728770596 0.967320261437909 11 10 2168 779 1042 296 0.0116400934629626 0.0438892019082204 0.0726410534913568 0.104026543039539 2179 789 0.17163564486905 0.048756382803492 0 0.729851891631405 0 0.212121212121212 NA 0.879310344827586 NA 0.125 0.107768770372555 0.25256406744831 0.107768770372555 0.25256406744831 0 58 0 0 7 1 0 0.000164717509471257 0.652 0.348 0.65 0.35 0.985325253609458 0.170687271345763 -0.170687271345763 0.985325253609455 0.749784077371811 0.491557728785057 0.809167327144656 0.729851891631405 0.272727272727273 0.212121212121212 0.971061093247588 0.981233243967828 9 96 7 121 0.914285714285714 0.9453125 0.0915232191889351 0.193690145985448 0.150068286590418 0.0158128809092407 0.0199308186460221 0.428030303030303 0.647727272727273 0.00257586724595631 0.0255087748368354 0.252886736005963 0.770963266891423 0.0390698652375552 0.114250627905414 0.569333888577924 0.669959328908687 0.0694540096439459 0.710497602614201 0.176792800311739 0.106725616154784 0.902662593656809 0.101768371174678 -0.105172704768374 -0.0953439819238152 -0.13857127793056 -0.0464987527858184 -0.996733762659311 -0.999597856633117 0.0720197933231769 0.00599110656830538
"1231919" 1000 10 0.0524496431380082 0.0301526269002212 0.510713 9 1.96063053878127e-06 0 0.961903532761544 0.936641834979038 NA NA 9 5 25497 26425 26425 12740 5 0 0 0.188586006544886 0.0513770937361974 0 0.0731234224108926 0 25502 0.707530963123463 NA 0.377213980248797 0.0458785702371125 0.870518795727167 0 0.6 NA 0.99977111467155 0.999542124542125 NA NA 3 0 13104 0 6549 0 0.000288129746227744 0.000566093977717064 NA NA 13107 0 0.514050235478807 0 0.948456806271532 NA 0.6 NA 0.989090909090909 NA 0.97887323943662 NA 0.000207025818541207 0.000427835296356704 NA NA 275 0 3 139 0 0 0.0109105180533752 0 0.986 0.014 0.746 0.254 0.999999979564457 -0.000202165993356485 0.000202165993356644 0.999999979564457 0 0.0841226716975478 0 0 0 0.2 1 0.998753117206983 0 83 1 382 1 0.997389033942559 0.000670596581165112 0.00145629886285095 0.0040022517922885 0.0065149136577708 0.0299843014128728 0.8 NA 0.0127792137779726 NA 0.303649731185343 NA 0.0136878166155449 NA 0.895952980636684 NA -0.0473364732942265 NA -0.994542524630551 0.000157903196463431 0.035134025193653 -0.0177752142013302 -0.11737371144657 -9.31539160115466e-05 0.20540574694571 -0.0159468098392311 0.151411780064265 -0.999592208703537 0.98688165955129 -0.0067609459267816
"1231920" 1000 10 0.0363874979465859 0.0183551246051364 0.516028 2 1.7424031223864e-06 0 0.969184275741374 0.941996078354356 NA NA 15 6 28690 30460 30460 14557 6 0 0 0.171445040748274 0.0331783366061358 0 0.0441443957575447 0 28696 0.764976415078654 NA 0.453221785582229 0.0413081558347523 1 0 1 NA 0.999660114428143 0.999311768754301 1 1 6 0 17647 1 8712 1 0.00102198469091486 0.00241895493126432 NA NA 17653 1 0.598474960500103 6.86954729683314e-05 0.426736242958075 NA 0.333333333333333 NA 0.833333333333333 1 0 1 0.000143438063208962 0.000278228215500526 NA NA 12 8 2 0 0 4 0 0.000274781891873326 0.989 0.011 0.833 0.167 0.999999065524337 0.00136709562583809 -0.00136709562583768 0.999999065524336 0.742177682627807 0.232566099471549 0 0 0.666666666666667 0.166666666666667 0.998777506112469 0.999553571428571 4 1625 1 1275 0.997544505831799 0.999216300940439 0.00420356680421202 0.00853622529530576 0.0323391096856023 0.111630143573539 0.0875867280346225 0.466666666666667 NA 0.0185224027716244 NA 0.395925747176823 NA 0.0333175720731294 NA 0.90733756732662 NA 0.0121300378713881 NA -0.982986176996938 -0.00019496984184444 -0.12324486785872 0.00680404934575534 -0.574861059828882 -0.00168901163677427 0.40068334306597 0.00542272041888274 0.669618896687094 0.996931063127802 -0.735938338208088 -0.0766996791983763
"1231921" 1000 10 0.0586047529015103 0.0336262842488067 0.497906 9 1.5485149741398e-06 0 0.972633629748877 0.937022208480925 NA NA 7 7 32282 32605 32605 16306 7 0 0 0.143565603270568 0.0423929943998503 0 0.0426740249464613 0 32289 0.659083097316605 NA 0.4012504253096 0.0388989353485569 1 0 1 NA 0.999597701149425 0.999201186808171 NA NA 7 0 17393 0 8756 0 0.000800541065837407 0.0016917866972426 NA NA 17400 0 0.53698025266773 0 0.971911174322206 NA 0.714285714285714 NA 0.934210526315789 NA 0.615384615384615 NA 0.00017025216531362 0.000340803331424944 NA NA 76 0 5 8 0 0 0.000490616950815651 0 0.989 0.011 0.853 0.147 0.999991900327936 -0.00402483273260289 0.00402483273260289 0.999991900327935 0.571009606354957 0.159339842738545 0 0 0.428571428571429 0.142857142857143 0.997953615279673 0.998881431767338 3 638 1 377 0.995319812792512 0.997354497354497 0.012051987559392 0.0341152526013423 0.00433922655283828 0.0391267018275481 0.0231203238071875 0.428571428571429 NA 0.0169418297101934 NA 0.725991732555064 NA 0.0286644067617542 NA 0.885803296522696 NA 0.148368263910606 NA -0.979045446501368 0.00418152324378507 -0.0248176790417654 0.00817053722691168 -0.0507464085613576 -0.00385749194479708 -0.819411084121936 0.00778050553343327 0.0777125922513943 -0.999910315273964 -0.996723159895533 -0.00180544441700771
"1231922" 1000 10 0.0359259981829795 0.0167408358197504 0.516777 9 1.6058065966535e-06 0 0.984627347414847 0.941842166094684 NA NA 8 7 31130 31473 31473 15385 7 0 0 0.0959102301141643 0.0398461162304163 0 0.0400668125282549 0 31137 0.685725610014443 NA 0.353134781476332 0.0460814746307827 0.997974249629868 0 0.857142857142857 NA 0.99959250203749 0.999155524278677 NA NA 6 0 14718 0 7099 0 0.00189477817439823 0.00540464992331646 NA NA 14724 0 0.46142346441339 0 0.965964909061843 NA 0.714285714285714 NA 0.888888888888889 NA 0.285714285714286 NA 0.000459255441603718 0.000983170945298706 NA NA 45 0 5 2 0 0 0.000129996750081248 0 0.98 0.02 0.83 0.17 0.999999903199139 -0.000440001941852135 0.000440001941851691 0.99999990319914 0.965964909061843 0.570447838635446 0 0 0.714285714285714 0.285714285714286 0.996249062265566 0.99812382739212 5 493 2 436 0.98995983935743 0.995433789954338 0.0781634067756268 0.351351442730309 0.0186686877746671 0.0320441988950276 0.0283392915177121 0.714285714285714 NA 0.014813714360775 NA 0.394951105528392 NA 0.044660002291599 NA 0.908818042402595 NA 0.0587710179582277 NA -0.990758883024292 -4.82310531958502e-05 0.0168548162952169 0.00298210190905054 0.0334041210362188 -0.000734043152129282 -0.415488425903532 0.00487297954862971 -0.049800681906956 -0.999817593293132 -0.998008333811661 0.002961886726175
"1231923" 1000 10 0.0642586055421134 0.0386499108229532 0.503472 6 6.39467962655071e-06 0 0.967935526263083 0.91629326495607 NA NA 8 5 7814 7999 7999 3916 5 0 0 0.311125353174959 0.0810367318029055 0 0.0875145384393955 0 7819 0.658043204055425 NA 0.444984630133371 0.0435807362895531 0.93902484849669 0 0.8 NA 0.999171156237049 0.998335414065751 NA NA 4 0 4822 0 2399 0 0.00109369429544995 0.00214118503383354 NA NA 4826 0 0.612614913176711 0 0.897227175355891 NA 0.6 NA 0.863636363636364 NA 0.571428571428571 NA 0.000409965050044814 0.000820294527928339 NA NA 22 0 3 4 0 0 0.00102145045965271 0 0.991 0.009 0.816 0.184 0.999876577957113 -0.0157107877832851 0.0157107877832855 0.999876577957114 0 0.0684948559395131 0 0 0 0.2 1 0.998269896193772 0 33 1 305 1 0.996732026143791 0.00147675012603635 0.00297239177167444 0.0234470206945018 0.00842696629213483 0.0778855975485189 0.8 NA 0.0175020584412345 NA 0.447888251339299 NA 0.00969105865251854 NA 0.846768174303352 NA -0.00165494114128829 NA -0.98675542218919 0.0158680889039944 -0.0775928754782297 0.0154995694560946 -0.214594742401518 -0.0141221393406087 0.231845989667081 0.0154179712501336 0.294027314838908 -0.994553472289908 -0.954504832427187 0.101190342685077
"1231924" 1000 10 0.084732222778022 0.0421917441453492 0.479863 3 2.00481154771451e-06 0 0.928081709095145 0.898807358852145 NA NA 9 5 24935 25609 25609 12530 5 0 0 0.124784241360231 0.0484711696782026 0 0.0672927459251808 0 24940 0.701442154767873 NA 0.223313051880728 0.184292918670103 0.981704210260312 0 0.8 NA 0.999338624338624 0.998593035525853 1 1 4 0 6044 3773 2839 1970 0.0152987707196825 0.295180329476407 NA NA 6048 3773 0.22657621707901 0.157222665602554 0.981704210260312 NA 0.8 NA 0.92156862745098 NA 0 NA 0.000129352340487193 0.000256736256506573 NA NA 51 0 4 0 0 0 0 0 0.608 0.392 0.643 0.357 0.997701596554598 0.0677607868343053 -0.0677607868343057 0.9977015965546 0.880430093150114 0.295101150496134 0 0 0.6 0.2 0.994059405940594 0.997340425531915 3 193 1 163 0.98469387755102 0.99390243902439 0.0351069165610847 0.405142706537035 0.00186074956532464 0.0154030327214685 0.0130087789305666 0.8 NA 0.0157599444300105 NA 0.905687877084617 NA 0.024110775700513 NA 0.853979425043443 NA 0.084492855470123 NA 0.978390131297358 0.0641510948493156 -0.0701426226620463 0.953027069336755 0.0443042958927878 -0.0277080289620057 -0.00531875776811606 -0.0419204147533682 0.117816050663029 -0.998895030649842 0.990457396735112 0.0382295220893539
"1231925" 1000 10 0.087101775065288 0.0435863241757567 0.47912 2 1.9734764761604e-06 0 0.938699065957459 0.863756715938105 NA NA 11 5 25331 26710 26710 12630 5 0 0 0.119029154154485 0.0356427226871628 0 0.0624014364190342 0 25336 0.795378026882708 NA 0.266085163713241 0.155292063705755 1 0 1 NA 0.99935283458452 0.99862258953168 1 1 5 0 7721 2344 3625 1212 0.117573685724964 0.669829030611669 NA NA 7726 2344 0.28701504354711 0.0959619952494062 0.973282940567388 NA 0.8 NA 0.924528301886792 NA 0 NA 0.000138970604969979 0.000276539806393916 NA NA 53 0 4 0 0 0 0 0 0.672 0.328 0.584 0.416 0.995607513472525 -0.0936252055648184 0.0936252055648187 0.995607513472525 0.973282940567388 1 0 0 0.8 1 0.997927461139896 0.996446339729922 4 836 5 652 0.995238095238095 0.992389649923896 0.313820530185382 0.602478069947976 0.839973654744999 0.0661916072842439 0.0516231195566112 1 NA 0.0189283206604742 NA 0.368910184484695 NA 0.0585284391600977 NA 0.825314956149185 NA 0.225512875762096 NA -0.95290403638879 0.110417772900919 0.14322162584793 0.785095745830672 -0.1058396862183 -0.0660420137185079 0.5022990292817 -0.490978374907646 0.257560175870854 -0.9970086223367 0.961706880073457 0.0489148622502645
"1231926" 1000 10 0.0539188416055755 0.0205037827221177 0.501592 5 1.61404867970818e-06 0 0.976079684501175 0.903524357043377 NA NA 12 8 30970 31335 31335 15634 8 0 0 0.0842385803710969 0.0279352879890502 0 0.0280304449399431 0 30978 0.780069218879573 NA 0.254552844143082 0.139117097013399 1 0 1 NA 0.999122133216284 0.998119417019276 1 1 8 0 9105 1544 4246 769 0.299095307970948 0.555783552156442 NA NA 9113 1544 0.271587565562236 0.0491876679032877 0.998392587192979 NA 0.875 NA 0.898550724637681 NA 0 NA 0.000236633130655334 0.000476797550032049 NA NA 69 0 7 0 0 0 0 0 0.762 0.238 0.869 0.131 0.999997985682663 -0.00200714489165921 0.00200714489165871 0.999997985682661 0.998392587192979 0.703394696278495 0 0 0.875 0.5 0.994875549048316 0.996438112199466 7 554 4 478 0.987522281639929 0.991701244813278 0.326258124185696 0.633066639175329 0.126170979062481 0.035435589100678 0.0305743891518485 0.5 NA 0.0189704023769933 NA 0.835886993419329 NA 0.0444827650888717 NA 0.862555297786761 NA 0.111753809671658 NA -0.973956187855889 0.00168897262830074 0.021448552191762 0.434019065429985 0.0495209129160604 -0.000215452203519216 -0.0258417360714342 -0.00976400629736067 -0.0767034613459784 -0.999655736008753 -0.966327870239597 0.00497212040600256
"1231927" 1000 10 0.0797445728115223 0.0350689525278774 0.485177 2 1.60978750804894e-06 0 0.958854631118352 0.875701270791093 NA NA 7 6 31054 31398 31398 15463 6 0 0 0.0597345492224149 0.0628427085838681 0 0.0636122580648365 0 31060 0.736156366003128 NA 0.186766605877952 0.160724007308027 1 0 1 NA 0.998661311914324 0.996636771300448 1 1 6 0 4476 2695 1778 1406 0.414054642619561 0.838497225410001 NA NA 4482 2695 0.114984155726573 0.0909267283192136 0.827166511746769 NA 0.833333333333333 NA 0.910714285714286 NA 0 NA 0.000108214411155327 0.000217561493166457 NA NA 56 0 5 0 0 0 0 0 0.607 0.393 0.639 0.361 0.999985022233236 -0.00547314436041391 0.00547314436041377 0.99998502223324 1 0.736990057147013 0 0 1 0.333333333333333 0.996219281663516 0.998326359832636 6 595 2 545 0.990016638935108 0.996343692870201 0.460579355979111 0.73328058160433 0.238567143126671 0.0384789497510186 0.0352454245618573 0.6 NA 0.0195889828309817 NA 0.43242191121981 NA 0.0619235838106945 NA 0.848600852852538 NA 0.0029847006430571 NA -0.981689002558961 0.0235925133852896 0.0273365602574532 0.973809668440159 0.00901628870222803 0.00375098893424069 -0.0869209502471198 -0.02587815908397 -0.0376224550537065 0.99857331928688 -0.998016365104476 -0.0195798235731927
"1231928" 1000 10 0.105543604181723 0.0526927107037323 0.472471 1 4.40024641379917e-06 0 0.950035100827774 0.844334898746815 NA NA 11 6 11357 11555 11555 5504 6 0 0 0.152421280266878 0.069962954360808 0 0.0711042410910995 0 11363 0.541178751208309 NA 0.228975045984948 0.214892604691777 0.997023266197122 0 0.5 NA 0.998955431754875 0.997701149425287 1 1 3 0 2869 2554 1302 1401 0.150367684030209 0.500825643815605 NA NA 2872 2554 0.23655523255814 0.254542151162791 0.997023266197122 NA 0.5 NA 0.666666666666667 NA 0 NA 0.00099116744527919 0.00185164299806292 NA NA 9 0 3 0 0 0 0 0 0.661 0.339 0.775 0.225 0.816268483053484 0.577672713198022 -0.577672713198021 0.816268483053485 0.997023266197122 0.821462022275685 0 0 0.5 0.333333333333333 0.99273607748184 0.993957703927492 3 170 2 142 0.982658959537572 0.986111111111111 0.347744763748693 0.452663960738885 0.17553413717887 0.0308866279069767 0.0257994186046512 0.733333333333333 NA 0.00887754698799261 NA 0.988603696907746 NA 0.0672630758634437 NA 0.709951769783612 NA 0.23684489451929 NA -0.737987188219748 -0.533293793534636 0.531379575860537 -0.798010276454818 -0.391157662337387 -0.27763138567671 NA NA 0.892662318655417 0.955434943528308 0.419625260550648 -0.289116710519295
"1231929" 1000 10 0.0637796858262919 0.0214876285885575 0.486715 3 2.02584984400956e-06 0 0.935533443366415 0.894204255635545 NA NA 8 6 24675 25274 25274 12463 6 0 0 0.134892118436069 0.0494049887799248 0 0.0550424786019278 0 24681 0.773743325905619 NA 0.217341788334595 0.105882387316772 0.998720663074767 0 0.833333333333333 NA 0.999133599029631 0.998167827042873 1 1 5 0 5766 284 2724 173 0.284842038902766 0.467003677435441 NA NA 5771 284 0.218566958196261 0.0138810880205408 0.964852999064015 NA 0.666666666666667 NA 0.951219512195122 NA 0.333333333333333 NA 0.000166489323981112 0.000326339592343572 NA NA 82 0 4 2 0 0 0.000160475006017813 0 0.861 0.139 0.557 0.443 0.99999657939926 -0.0026155668192008 0.00261556681920096 0.999996579399258 0.964852999064015 0 0 0 0.666666666666667 0 0.993344425956739 1 4 229 0 234 0.982832618025751 1 0.220770647080774 0.629805530514162 0.00319921820861047 0.0183743881890396 0.0187755757040841 0.866666666666667 NA 0.0156441995945352 NA 0.777007156009633 NA 0.0165131987715678 NA 0.842024194768437 NA 0.244056526881304 NA -0.954698058271175 0.00224595635631684 0.172690074233091 0.0523916623030523 -0.0514324490856562 -0.00605388199499002 0.0326904338646922 0.0427439425159453 0.233325161728944 -0.999220628183649 0.970517714810082 0.0253367547297948
"1231930" 1000 10 0.0674640480422117 0.027814074523042 0.494967 2 1.93783427641268e-06 0 0.94932647928091 0.900809054719194 NA NA 13 5 25797 27213 27213 12809 5 0 0 0.123417684354616 0.0346410752079917 0 0.0395026373012529 0 25802 0.812942823765166 NA 0.276843231484256 0.0858447589478645 1 0 1 NA 0.999387780090609 0.998601789709172 1 1 5 0 8162 67 3571 27 0.454630576056288 0.646603527662326 NA NA 8167 67 0.278788351940042 0.00210789288781326 0.825738070565834 NA 0.8 NA 0.888888888888889 NA 0 NA 0.000193049145678026 0.000387913087062791 NA NA 36 0 4 0 0 0 0 0 0.871 0.129 0.663 0.337 0.999188355322784 -0.0402818890737776 0.0402818890737777 0.999188355322781 1 0.780357600471566 0 0 1 0.6 0.996966019417476 0.998175182481752 5 681 3 719 0.992711370262391 0.99584487534626 0.423009971160002 0.660229247789637 0.325921960552166 0.0531657428370677 0.0561324069013975 0.4 NA 0.019650005782948 NA 0.813916818657745 NA 0.0655667809205339 NA 0.866920655900906 NA 0.256247333299252 NA -0.967021080604238 0.0397932520410842 0.0127113043199771 0.0390931931611946 0.0139859107010763 -0.0435801476412581 -0.314680993065998 -0.0275275959723368 -0.0246299677131002 -0.997943447233581 -0.99723824218766 -0.0296555348271566
"1231931" 1000 10 0.0511058644355949 0.019314429565726 0.500745 5 1.581177661122e-06 0 0.973458323172618 0.895783977303181 NA NA 11 7 31615 31948 31948 16100 7 0 0 0.0874270853451678 0.0536686115400841 0 0.053713305301325 0 31622 0.739737038214736 NA 0.253190108500165 0.073845775836421 1 0 1 NA 0.999232287782408 0.998352941176471 1 1 7 0 9111 13 4243 6 0.298424421894765 0.360710143205404 NA NA 9118 13 0.263540372670807 0.000372670807453416 0.962038416757866 NA 0.857142857142857 NA 0.9 NA 0 NA 0.000151129621884183 0.000296063382220851 NA NA 60 0 6 0 0 0 0 0 0.921 0.079 0.653 0.347 0.999998198527835 0.00189814148134258 -0.00189814148134269 0.999998198527834 1 0.268133583913714 0 0 1 0.428571428571429 0.995638629283489 0.997545008183306 7 607 3 541 0.988599348534202 0.994485294117647 0.452071053324894 0.577563057639504 0.366361292380282 0.0377018633540373 0.0336024844720497 0.714285714285714 NA 0.0209599596663575 NA 0.489500718312496 NA 0.0216079497590121 NA 0.842992725003569 NA 0.121790774721387 NA -0.971613154611031 0.000129011789775985 -0.0207142023949956 0.00970441185198305 0.0815272273235036 -0.00196455275045658 -0.0224775365467543 -0.00816692324574767 -0.108398335442604 0.999659412128535 0.991089644002345 -0.0100690808639533
"1231932" 1000 10 0.0689316789902533 0.0237259435168607 0.486499 2 1.61953810773168e-06 0 0.966017051411661 0.888463516672424 NA NA 10 7 30866 31183 31183 15474 7 0 0 0.0596348200116711 0.035449276321586 0 0.0353738013253782 0 30873 0.812081942319516 NA 0.19341222871513 0.0860157223396606 1 0 1 NA 0.998569384835479 0.996432212028542 1 1 7 0 4886 46 1955 22 0.384572996669165 0.756189602980512 NA NA 4893 46 0.126340959028047 0.00142173969238723 0.830156379907785 NA 0.714285714285714 NA 0.967105263157895 NA 0 NA 0.000144683981148017 0.00028995797717532 NA NA 152 0 5 0 0 0 0 0 0.857 0.143 0.724 0.276 0.999976045780858 0.00692155072819741 -0.00692155072819717 0.999976045780857 0.830156379907785 0.57576362889771 0 0 0.714285714285714 0.285714285714286 0.996368917937545 0.998313659359191 5 476 2 466 0.98960498960499 0.995726495726496 0.520557575212031 0.716003389651323 0.00351217593547487 0.0307612769807419 0.0301150316660204 0.523809523809524 NA 0.0192160470174276 NA 0.511022584007994 NA 0.0362552657604754 NA 0.865625701782084 NA 0.0244448281920128 NA -0.980170701900505 -0.00556125499761525 -0.0600848970591795 -0.00927525631955734 -0.0539417916984915 -0.00538488057155554 0.0103592814606869 0.00761968736183521 0.115406878644721 0.999031748186915 -0.992181563498999 -0.0106995694323553
"1231933" 1000 10 0.091878966513308 0.0464416316456965 0.471098 2 3.0757874015748e-06 0 0.954447365537872 0.867175941502257 NA NA 7 5 16251 16509 16509 8247 5 0 0 0.117934064427722 0.0565229183908121 0 0.054511096087818 0 16256 0.691976754933527 NA 0.217839029154081 0.100986831305659 0.942943074568245 0 0.8 NA 0.998920377867746 0.997687861271676 1 1 4 0 3701 171 1726 97 0.111929285353142 0.444171935051313 NA NA 3705 171 0.209288226021584 0.0117618527949557 0.942943074568245 NA 0.8 NA 0.928571428571429 NA 0 NA 0.00043345425191707 0.000884730885974599 NA NA 56 0 4 0 0 0 0 0 0.815 0.185 0.747 0.253 0.994695671980577 -0.102861655358608 0.102861655358608 0.994695671980576 0.942943074568245 0.366840392699119 0 0 0.8 0.4 0.99304347826087 0.99616122840691 4 184 2 219 0.978723404255319 0.990950226244344 0.276280069465681 0.453555906376012 0.20552948843091 0.0223111434461016 0.0265551109494362 0.6 NA 0.0177322600591874 NA 0.973948513585598 NA 0.0265893050469525 NA 0.826205578323007 NA 0.155189628868507 NA -0.952652641644647 0.0913528795450066 -0.0927875946469905 0.0195817930064073 0.0659064010031448 -0.0820305923263708 -0.155643911760393 0.0148176103880104 -0.17292133472881 -0.999117196929247 0.980601899734411 -0.0187160583226539
"1231934" 1000 10 0.128870664061969 0.0623072211193036 0.486734 2 2.02667099023145e-06 0 0.920832889656117 0.890856371494259 0.718325190372604 0.679584063510913 17 9 24662 25373 25373 12580 3 6 0 0.19191575828636 0.0484046605283901 0.0913717676537288 0.074000813304852 0.0893951601771666 24671 0.653177271865671 0.193555633668831 0.354027382537934 0.0577649741627056 1 0.612829183271453 1 0.333333333333333 0.999751346871115 0.999510842980597 0.967213114754098 0.5 3 2 12062 59 6130 2 0.000341582646662786 0.000675163126394096 0.212855280740878 0.335779816007702 12065 61 0.487281399046105 0.000158982511923688 0.887485225264908 0.915458242852872 0.666666666666667 0.833333333333333 0.986577181208054 0.964788732394366 0.92 0.444444444444444 0.000113022950031627 0.000229156000759012 0.242865143445351 0.836499549577203 149 142 2 23 5 4 0.00182829888712242 0.000317965023847377 0.97 0.03 0.613 0.387 0.999991040638212 -0.00423304185058564 0.00423304185058593 0.99999104063821 0.461924164071597 0.538075835928403 0.915458242852872 0.915458242852872 0.666666666666667 0.777777777777778 0.989637305699482 0.992600422832981 6 145 7 298 0.960264900662252 0.977049180327869 0.150181565936578 0.468990243701607 0.471717471658093 0.0115262321144674 0.0236883942766296 0.691023319080643 0.78334945180064 0.0145916298627625 0.0204832774892274 0.282319900225887 0.910180424243825 0.0192600039844398 0.16375102580815 0.84807566519655 0.714545614059044 -0.102369548113109 0.710465111598571 -0.994563457144002 0.0036617908869812 0.0249658843939587 0.00707405175881494 -0.0890645673310684 -0.00423160957319805 0.0164056917189219 0.00700582521327694 0.114912097020558 -0.999665956545667 0.990607941245246 -0.00750720379524211
